,SF63528,Year,Month,Day
998,0.0125,1958,2,13
999,0.0125,1958,2,14
1000,0.0125,1958,2,17
1001,0.0125,1958,2,18
1002,0.0125,1958,2,19
1003,0.0125,1958,2,20
1004,0.0125,1958,2,21
1005,0.0125,1958,2,24
1006,0.0125,1958,2,25
1007,0.0125,1958,2,26
1008,0.0125,1958,2,27
1009,0.0125,1958,2,28
1010,0.0125,1958,3,3
1011,0.0125,1958,3,4
1012,0.0125,1958,3,5
1013,0.0125,1958,3,6
1014,0.0125,1958,3,7
1015,0.0125,1958,3,10
1016,0.0125,1958,3,11
1017,0.0125,1958,3,12
1018,0.0125,1958,3,13
1019,0.0125,1958,3,14
1020,0.0125,1958,3,17
1021,0.0125,1958,3,18
1022,0.0125,1958,3,19
1023,0.0125,1958,3,20
1024,0.0125,1958,3,21
1025,0.0125,1958,3,24
1026,0.0125,1958,3,25
1027,0.0125,1958,3,26
1028,0.0125,1958,3,27
1029,0.0125,1958,3,28
1030,0.0125,1958,3,31
1031,0.0125,1958,4,1
1032,0.0125,1958,4,2
1033,0.0125,1958,4,3
1034,0.0125,1958,4,4
1035,0.0125,1958,4,7
1036,0.0125,1958,4,8
1037,0.0125,1958,4,9
1038,0.0125,1958,4,10
1039,0.0125,1958,4,11
1040,0.0125,1958,4,14
1041,0.0125,1958,4,15
1042,0.0125,1958,4,16
1043,0.0125,1958,4,17
1044,0.0125,1958,4,18
1045,0.0125,1958,4,21
1046,0.0125,1958,4,22
1047,0.0125,1958,4,23
1048,0.0125,1958,4,24
1049,0.0125,1958,4,25
1050,0.0125,1958,4,28
1051,0.0125,1958,4,29
1052,0.0125,1958,4,30
1053,0.0125,1958,5,1
1054,0.0125,1958,5,2
1055,0.0125,1958,5,5
1056,0.0125,1958,5,6
1057,0.0125,1958,5,7
1058,0.0125,1958,5,8
1059,0.0125,1958,5,9
1060,0.0125,1958,5,12
1061,0.0125,1958,5,13
1062,0.0125,1958,5,14
1063,0.0125,1958,5,15
1064,0.0125,1958,5,16
1065,0.0125,1958,5,19
1066,0.0125,1958,5,20
1067,0.0125,1958,5,21
1068,0.0125,1958,5,22
1069,0.0125,1958,5,23
1070,0.0125,1958,5,26
1071,0.0125,1958,5,27
1072,0.0125,1958,5,28
1073,0.0125,1958,5,29
1074,0.0125,1958,5,30
1075,0.0125,1958,6,2
1076,0.0125,1958,6,3
1077,0.0125,1958,6,4
1078,0.0125,1958,6,5
1079,0.0125,1958,6,6
1080,0.0125,1958,6,9
1081,0.0125,1958,6,10
1082,0.0125,1958,6,11
1083,0.0125,1958,6,12
1084,0.0125,1958,6,13
1085,0.0125,1958,6,16
1086,0.0125,1958,6,17
1087,0.0125,1958,6,18
1088,0.0125,1958,6,19
1089,0.0125,1958,6,20
1090,0.0125,1958,6,23
1091,0.0125,1958,6,24
1092,0.0125,1958,6,25
1093,0.0125,1958,6,26
1094,0.0125,1958,6,27
1095,0.0125,1958,6,30
1096,0.0125,1958,7,1
1097,0.0125,1958,7,2
1098,0.0125,1958,7,3
1099,0.0125,1958,7,4
1100,0.0125,1958,7,7
1101,0.0125,1958,7,8
1102,0.0125,1958,7,9
1103,0.0125,1958,7,10
1104,0.0125,1958,7,11
1105,0.0125,1958,7,14
1106,0.0125,1958,7,15
1107,0.0125,1958,7,16
1108,0.0125,1958,7,17
1109,0.0125,1958,7,18
1110,0.0125,1958,7,21
1111,0.0125,1958,7,22
1112,0.0125,1958,7,23
1113,0.0125,1958,7,24
1114,0.0125,1958,7,25
1115,0.0125,1958,7,28
1116,0.0125,1958,7,29
1117,0.0125,1958,7,30
1118,0.0125,1958,7,31
1119,0.0125,1958,8,1
1120,0.0125,1958,8,4
1121,0.0125,1958,8,5
1122,0.0125,1958,8,6
1123,0.0125,1958,8,7
1124,0.0125,1958,8,8
1125,0.0125,1958,8,11
1126,0.0125,1958,8,12
1127,0.0125,1958,8,13
1128,0.0125,1958,8,14
1129,0.0125,1958,8,15
1130,0.0125,1958,8,18
1131,0.0125,1958,8,19
1132,0.0125,1958,8,20
1133,0.0125,1958,8,21
1134,0.0125,1958,8,22
1135,0.0125,1958,8,25
1136,0.0125,1958,8,26
1137,0.0125,1958,8,27
1138,0.0125,1958,8,28
1139,0.0125,1958,8,29
1140,0.0125,1958,9,1
1141,0.0125,1958,9,2
1142,0.0125,1958,9,3
1143,0.0125,1958,9,4
1144,0.0125,1958,9,5
1145,0.0125,1958,9,8
1146,0.0125,1958,9,9
1147,0.0125,1958,9,10
1148,0.0125,1958,9,11
1149,0.0125,1958,9,12
1150,0.0125,1958,9,15
1151,0.0125,1958,9,16
1152,0.0125,1958,9,17
1153,0.0125,1958,9,18
1154,0.0125,1958,9,19
1155,0.0125,1958,9,22
1156,0.0125,1958,9,23
1157,0.0125,1958,9,24
1158,0.0125,1958,9,25
1159,0.0125,1958,9,26
1160,0.0125,1958,9,29
1161,0.0125,1958,9,30
1162,0.0125,1958,10,1
1163,0.0125,1958,10,2
1164,0.0125,1958,10,3
1165,0.0125,1958,10,6
1166,0.0125,1958,10,7
1167,0.0125,1958,10,8
1168,0.0125,1958,10,9
1169,0.0125,1958,10,10
1170,0.0125,1958,10,13
1171,0.0125,1958,10,14
1172,0.0125,1958,10,15
1173,0.0125,1958,10,16
1174,0.0125,1958,10,17
1175,0.0125,1958,10,20
1176,0.0125,1958,10,21
1177,0.0125,1958,10,22
1178,0.0125,1958,10,23
1179,0.0125,1958,10,24
1180,0.0125,1958,10,27
1181,0.0125,1958,10,28
1182,0.0125,1958,10,29
1183,0.0125,1958,10,30
1184,0.0125,1958,10,31
1185,0.0125,1958,11,3
1186,0.0125,1958,11,4
1187,0.0125,1958,11,5
1188,0.0125,1958,11,6
1189,0.0125,1958,11,7
1190,0.0125,1958,11,10
1191,0.0125,1958,11,11
1192,0.0125,1958,11,12
1193,0.0125,1958,11,13
1194,0.0125,1958,11,14
1195,0.0125,1958,11,17
1196,0.0125,1958,11,18
1197,0.0125,1958,11,19
1198,0.0125,1958,11,20
1199,0.0125,1958,11,21
1200,0.0125,1958,11,24
1201,0.0125,1958,11,25
1202,0.0125,1958,11,26
1203,0.0125,1958,11,27
1204,0.0125,1958,11,28
1205,0.0125,1958,12,1
1206,0.0125,1958,12,2
1207,0.0125,1958,12,3
1208,0.0125,1958,12,4
1209,0.0125,1958,12,5
1210,0.0125,1958,12,8
1211,0.0125,1958,12,9
1212,0.0125,1958,12,10
1213,0.0125,1958,12,11
1214,0.0125,1958,12,12
1215,0.0125,1958,12,15
1216,0.0125,1958,12,16
1217,0.0125,1958,12,17
1218,0.0125,1958,12,18
1219,0.0125,1958,12,19
1220,0.0125,1958,12,22
1221,0.0125,1958,12,23
1222,0.0125,1958,12,24
1223,0.0125,1958,12,25
1224,0.0125,1958,12,26
1225,0.0125,1958,12,29
1226,0.0125,1958,12,30
1227,0.0125,1958,12,31
1228,0.0125,1959,1,1
1229,0.0125,1959,1,2
1230,0.0125,1959,1,5
1231,0.0125,1959,1,6
1232,0.0125,1959,1,7
1233,0.0125,1959,1,8
1234,0.0125,1959,1,9
1235,0.0125,1959,1,12
1236,0.0125,1959,1,13
1237,0.0125,1959,1,14
1238,0.0125,1959,1,15
1239,0.0125,1959,1,16
1240,0.0125,1959,1,19
1241,0.0125,1959,1,20
1242,0.0125,1959,1,21
1243,0.0125,1959,1,22
1244,0.0125,1959,1,23
1245,0.0125,1959,1,26
1246,0.0125,1959,1,27
1247,0.0125,1959,1,28
1248,0.0125,1959,1,29
1249,0.0125,1959,1,30
1250,0.0125,1959,2,2
1251,0.0125,1959,2,3
1252,0.0125,1959,2,4
1253,0.0125,1959,2,5
1254,0.0125,1959,2,6
1255,0.0125,1959,2,9
1256,0.0125,1959,2,10
1257,0.0125,1959,2,11
1258,0.0125,1959,2,12
1259,0.0125,1959,2,13
1260,0.0125,1959,2,16
1261,0.0125,1959,2,17
1262,0.0125,1959,2,18
1263,0.0125,1959,2,19
1264,0.0125,1959,2,20
1265,0.0125,1959,2,23
1266,0.0125,1959,2,24
1267,0.0125,1959,2,25
1268,0.0125,1959,2,26
1269,0.0125,1959,2,27
1270,0.0125,1959,3,2
1271,0.0125,1959,3,3
1272,0.0125,1959,3,4
1273,0.0125,1959,3,5
1274,0.0125,1959,3,6
1275,0.0125,1959,3,9
1276,0.0125,1959,3,10
1277,0.0125,1959,3,11
1278,0.0125,1959,3,12
1279,0.0125,1959,3,13
1280,0.0125,1959,3,16
1281,0.0125,1959,3,17
1282,0.0125,1959,3,18
1283,0.0125,1959,3,19
1284,0.0125,1959,3,20
1285,0.0125,1959,3,23
1286,0.0125,1959,3,24
1287,0.0125,1959,3,25
1288,0.0125,1959,3,26
1289,0.0125,1959,3,27
1290,0.0125,1959,3,30
1291,0.0125,1959,3,31
1292,0.0125,1959,4,1
1293,0.0125,1959,4,2
1294,0.0125,1959,4,3
1295,0.0125,1959,4,6
1296,0.0125,1959,4,7
1297,0.0125,1959,4,8
1298,0.0125,1959,4,9
1299,0.0125,1959,4,10
1300,0.0125,1959,4,13
1301,0.0125,1959,4,14
1302,0.0125,1959,4,15
1303,0.0125,1959,4,16
1304,0.0125,1959,4,17
1305,0.0125,1959,4,20
1306,0.0125,1959,4,21
1307,0.0125,1959,4,22
1308,0.0125,1959,4,23
1309,0.0125,1959,4,24
1310,0.0125,1959,4,27
1311,0.0125,1959,4,28
1312,0.0125,1959,4,29
1313,0.0125,1959,4,30
1314,0.0125,1959,5,1
1315,0.0125,1959,5,4
1316,0.0125,1959,5,5
1317,0.0125,1959,5,6
1318,0.0125,1959,5,7
1319,0.0125,1959,5,8
1320,0.0125,1959,5,11
1321,0.0125,1959,5,12
1322,0.0125,1959,5,13
1323,0.0125,1959,5,14
1324,0.0125,1959,5,15
1325,0.0125,1959,5,18
1326,0.0125,1959,5,19
1327,0.0125,1959,5,20
1328,0.0125,1959,5,21
1329,0.0125,1959,5,22
1330,0.0125,1959,5,25
1331,0.0125,1959,5,26
1332,0.0125,1959,5,27
1333,0.0125,1959,5,28
1334,0.0125,1959,5,29
1335,0.0125,1959,6,1
1336,0.0125,1959,6,2
1337,0.0125,1959,6,3
1338,0.0125,1959,6,4
1339,0.0125,1959,6,5
1340,0.0125,1959,6,8
1341,0.0125,1959,6,9
1342,0.0125,1959,6,10
1343,0.0125,1959,6,11
1344,0.0125,1959,6,12
1345,0.0125,1959,6,15
1346,0.0125,1959,6,16
1347,0.0125,1959,6,17
1348,0.0125,1959,6,18
1349,0.0125,1959,6,19
1350,0.0125,1959,6,22
1351,0.0125,1959,6,23
1352,0.0125,1959,6,24
1353,0.0125,1959,6,25
1354,0.0125,1959,6,26
1355,0.0125,1959,6,29
1356,0.0125,1959,6,30
1357,0.0125,1959,7,1
1358,0.0125,1959,7,2
1359,0.0125,1959,7,3
1360,0.0125,1959,7,6
1361,0.0125,1959,7,7
1362,0.0125,1959,7,8
1363,0.0125,1959,7,9
1364,0.0125,1959,7,10
1365,0.0125,1959,7,13
1366,0.0125,1959,7,14
1367,0.0125,1959,7,15
1368,0.0125,1959,7,16
1369,0.0125,1959,7,17
1370,0.0125,1959,7,20
1371,0.0125,1959,7,21
1372,0.0125,1959,7,22
1373,0.0125,1959,7,23
1374,0.0125,1959,7,24
1375,0.0125,1959,7,27
1376,0.0125,1959,7,28
1377,0.0125,1959,7,29
1378,0.0125,1959,7,30
1379,0.0125,1959,7,31
1380,0.0125,1959,8,3
1381,0.0125,1959,8,4
1382,0.0125,1959,8,5
1383,0.0125,1959,8,6
1384,0.0125,1959,8,7
1385,0.0125,1959,8,10
1386,0.0125,1959,8,11
1387,0.0125,1959,8,12
1388,0.0125,1959,8,13
1389,0.0125,1959,8,14
1390,0.0125,1959,8,17
1391,0.0125,1959,8,18
1392,0.0125,1959,8,19
1393,0.0125,1959,8,20
1394,0.0125,1959,8,21
1395,0.0125,1959,8,24
1396,0.0125,1959,8,25
1397,0.0125,1959,8,26
1398,0.0125,1959,8,27
1399,0.0125,1959,8,28
1400,0.0125,1959,8,31
1401,0.0125,1959,9,1
1402,0.0125,1959,9,2
1403,0.0125,1959,9,3
1404,0.0125,1959,9,4
1405,0.0125,1959,9,7
1406,0.0125,1959,9,8
1407,0.0125,1959,9,9
1408,0.0125,1959,9,10
1409,0.0125,1959,9,11
1410,0.0125,1959,9,14
1411,0.0125,1959,9,15
1412,0.0125,1959,9,16
1413,0.0125,1959,9,17
1414,0.0125,1959,9,18
1415,0.0125,1959,9,21
1416,0.0125,1959,9,22
1417,0.0125,1959,9,23
1418,0.0125,1959,9,24
1419,0.0125,1959,9,25
1420,0.0125,1959,9,28
1421,0.0125,1959,9,29
1422,0.0125,1959,9,30
1423,0.0125,1959,10,1
1424,0.0125,1959,10,2
1425,0.0125,1959,10,5
1426,0.0125,1959,10,6
1427,0.0125,1959,10,7
1428,0.0125,1959,10,8
1429,0.0125,1959,10,9
1430,0.0125,1959,10,12
1431,0.0125,1959,10,13
1432,0.0125,1959,10,14
1433,0.0125,1959,10,15
1434,0.0125,1959,10,16
1435,0.0125,1959,10,19
1436,0.0125,1959,10,20
1437,0.0125,1959,10,21
1438,0.0125,1959,10,22
1439,0.0125,1959,10,23
1440,0.0125,1959,10,26
1441,0.0125,1959,10,27
1442,0.0125,1959,10,28
1443,0.0125,1959,10,29
1444,0.0125,1959,10,30
1445,0.0125,1959,11,2
1446,0.0125,1959,11,3
1447,0.0125,1959,11,4
1448,0.0125,1959,11,5
1449,0.0125,1959,11,6
1450,0.0125,1959,11,9
1451,0.0125,1959,11,10
1452,0.0125,1959,11,11
1453,0.0125,1959,11,12
1454,0.0125,1959,11,13
1455,0.0125,1959,11,16
1456,0.0125,1959,11,17
1457,0.0125,1959,11,18
1458,0.0125,1959,11,19
1459,0.0125,1959,11,20
1460,0.0125,1959,11,23
1461,0.0125,1959,11,24
1462,0.0125,1959,11,25
1463,0.0125,1959,11,26
1464,0.0125,1959,11,27
1465,0.0125,1959,11,30
1466,0.0125,1959,12,1
1467,0.0125,1959,12,2
1468,0.0125,1959,12,3
1469,0.0125,1959,12,4
1470,0.0125,1959,12,7
1471,0.0125,1959,12,8
1472,0.0125,1959,12,9
1473,0.0125,1959,12,10
1474,0.0125,1959,12,11
1475,0.0125,1959,12,14
1476,0.0125,1959,12,15
1477,0.0125,1959,12,16
1478,0.0125,1959,12,17
1479,0.0125,1959,12,18
1480,0.0125,1959,12,21
1481,0.0125,1959,12,22
1482,0.0125,1959,12,23
1483,0.0125,1959,12,24
1484,0.0125,1959,12,25
1485,0.0125,1959,12,28
1486,0.0125,1959,12,29
1487,0.0125,1959,12,30
1488,0.0125,1959,12,31
1489,0.0125,1960,1,1
1490,0.0125,1960,1,4
1491,0.0125,1960,1,5
1492,0.0125,1960,1,6
1493,0.0125,1960,1,7
1494,0.0125,1960,1,8
1495,0.0125,1960,1,11
1496,0.0125,1960,1,12
1497,0.0125,1960,1,13
1498,0.0125,1960,1,14
1499,0.0125,1960,1,15
1500,0.0125,1960,1,18
1501,0.0125,1960,1,19
1502,0.0125,1960,1,20
1503,0.0125,1960,1,21
1504,0.0125,1960,1,22
1505,0.0125,1960,1,25
1506,0.0125,1960,1,26
1507,0.0125,1960,1,27
1508,0.0125,1960,1,28
1509,0.0125,1960,1,29
1510,0.0125,1960,2,1
1511,0.0125,1960,2,2
1512,0.0125,1960,2,3
1513,0.0125,1960,2,4
1514,0.0125,1960,2,5
1515,0.0125,1960,2,8
1516,0.0125,1960,2,9
1517,0.0125,1960,2,10
1518,0.0125,1960,2,11
1519,0.0125,1960,2,12
1520,0.0125,1960,2,15
1521,0.0125,1960,2,16
1522,0.0125,1960,2,17
1523,0.0125,1960,2,18
1524,0.0125,1960,2,19
1525,0.0125,1960,2,22
1526,0.0125,1960,2,23
1527,0.0125,1960,2,24
1528,0.0125,1960,2,25
1529,0.0125,1960,2,26
1530,0.0125,1960,2,29
1531,0.0125,1960,3,1
1532,0.0125,1960,3,2
1533,0.0125,1960,3,3
1534,0.0125,1960,3,4
1535,0.0125,1960,3,7
1536,0.0125,1960,3,8
1537,0.0125,1960,3,9
1538,0.0125,1960,3,10
1539,0.0125,1960,3,11
1540,0.0125,1960,3,14
1541,0.0125,1960,3,15
1542,0.0125,1960,3,16
1543,0.0125,1960,3,17
1544,0.0125,1960,3,18
1545,0.0125,1960,3,21
1546,0.0125,1960,3,22
1547,0.0125,1960,3,23
1548,0.0125,1960,3,24
1549,0.0125,1960,3,25
1550,0.0125,1960,3,28
1551,0.0125,1960,3,29
1552,0.0125,1960,3,30
1553,0.0125,1960,3,31
1554,0.0125,1960,4,1
1555,0.0125,1960,4,4
1556,0.0125,1960,4,5
1557,0.0125,1960,4,6
1558,0.0125,1960,4,7
1559,0.0125,1960,4,8
1560,0.0125,1960,4,11
1561,0.0125,1960,4,12
1562,0.0125,1960,4,13
1563,0.0125,1960,4,14
1564,0.0125,1960,4,15
1565,0.0125,1960,4,18
1566,0.0125,1960,4,19
1567,0.0125,1960,4,20
1568,0.0125,1960,4,21
1569,0.0125,1960,4,22
1570,0.0125,1960,4,25
1571,0.0125,1960,4,26
1572,0.0125,1960,4,27
1573,0.0125,1960,4,28
1574,0.0125,1960,4,29
1575,0.0125,1960,5,2
1576,0.0125,1960,5,3
1577,0.0125,1960,5,4
1578,0.0125,1960,5,5
1579,0.0125,1960,5,6
1580,0.0125,1960,5,9
1581,0.0125,1960,5,10
1582,0.0125,1960,5,11
1583,0.0125,1960,5,12
1584,0.0125,1960,5,13
1585,0.0125,1960,5,16
1586,0.0125,1960,5,17
1587,0.0125,1960,5,18
1588,0.0125,1960,5,19
1589,0.0125,1960,5,20
1590,0.0125,1960,5,23
1591,0.0125,1960,5,24
1592,0.0125,1960,5,25
1593,0.0125,1960,5,26
1594,0.0125,1960,5,27
1595,0.0125,1960,5,30
1596,0.0125,1960,5,31
1597,0.0125,1960,6,1
1598,0.0125,1960,6,2
1599,0.0125,1960,6,3
1600,0.0125,1960,6,6
1601,0.0125,1960,6,7
1602,0.0125,1960,6,8
1603,0.0125,1960,6,9
1604,0.0125,1960,6,10
1605,0.0125,1960,6,13
1606,0.0125,1960,6,14
1607,0.0125,1960,6,15
1608,0.0125,1960,6,16
1609,0.0125,1960,6,17
1610,0.0125,1960,6,20
1611,0.0125,1960,6,21
1612,0.0125,1960,6,22
1613,0.0125,1960,6,23
1614,0.0125,1960,6,24
1615,0.0125,1960,6,27
1616,0.0125,1960,6,28
1617,0.0125,1960,6,29
1618,0.0125,1960,6,30
1619,0.0125,1960,7,1
1620,0.0125,1960,7,4
1621,0.0125,1960,7,5
1622,0.0125,1960,7,6
1623,0.0125,1960,7,7
1624,0.0125,1960,7,8
1625,0.0125,1960,7,11
1626,0.0125,1960,7,12
1627,0.0125,1960,7,13
1628,0.0125,1960,7,14
1629,0.0125,1960,7,15
1630,0.0125,1960,7,18
1631,0.0125,1960,7,19
1632,0.0125,1960,7,20
1633,0.0125,1960,7,21
1634,0.0125,1960,7,22
1635,0.0125,1960,7,25
1636,0.0125,1960,7,26
1637,0.0125,1960,7,27
1638,0.0125,1960,7,28
1639,0.0125,1960,7,29
1640,0.0125,1960,8,1
1641,0.0125,1960,8,2
1642,0.0125,1960,8,3
1643,0.0125,1960,8,4
1644,0.0125,1960,8,5
1645,0.0125,1960,8,8
1646,0.0125,1960,8,9
1647,0.0125,1960,8,10
1648,0.0125,1960,8,11
1649,0.0125,1960,8,12
1650,0.0125,1960,8,15
1651,0.0125,1960,8,16
1652,0.0125,1960,8,17
1653,0.0125,1960,8,18
1654,0.0125,1960,8,19
1655,0.0125,1960,8,22
1656,0.0125,1960,8,23
1657,0.0125,1960,8,24
1658,0.0125,1960,8,25
1659,0.0125,1960,8,26
1660,0.0125,1960,8,29
1661,0.0125,1960,8,30
1662,0.0125,1960,8,31
1663,0.0125,1960,9,1
1664,0.0125,1960,9,2
1665,0.0125,1960,9,5
1666,0.0125,1960,9,6
1667,0.0125,1960,9,7
1668,0.0125,1960,9,8
1669,0.0125,1960,9,9
1670,0.0125,1960,9,12
1671,0.0125,1960,9,13
1672,0.0125,1960,9,14
1673,0.0125,1960,9,15
1674,0.0125,1960,9,16
1675,0.0125,1960,9,19
1676,0.0125,1960,9,20
1677,0.0125,1960,9,21
1678,0.0125,1960,9,22
1679,0.0125,1960,9,23
1680,0.0125,1960,9,26
1681,0.0125,1960,9,27
1682,0.0125,1960,9,28
1683,0.0125,1960,9,29
1684,0.0125,1960,9,30
1685,0.0125,1960,10,3
1686,0.0125,1960,10,4
1687,0.0125,1960,10,5
1688,0.0125,1960,10,6
1689,0.0125,1960,10,7
1690,0.0125,1960,10,10
1691,0.0125,1960,10,11
1692,0.0125,1960,10,12
1693,0.0125,1960,10,13
1694,0.0125,1960,10,14
1695,0.0125,1960,10,17
1696,0.0125,1960,10,18
1697,0.0125,1960,10,19
1698,0.0125,1960,10,20
1699,0.0125,1960,10,21
1700,0.0125,1960,10,24
1701,0.0125,1960,10,25
1702,0.0125,1960,10,26
1703,0.0125,1960,10,27
1704,0.0125,1960,10,28
1705,0.0125,1960,10,31
1706,0.0125,1960,11,1
1707,0.0125,1960,11,2
1708,0.0125,1960,11,3
1709,0.0125,1960,11,4
1710,0.0125,1960,11,7
1711,0.0125,1960,11,8
1712,0.0125,1960,11,9
1713,0.0125,1960,11,10
1714,0.0125,1960,11,11
1715,0.0125,1960,11,14
1716,0.0125,1960,11,15
1717,0.0125,1960,11,16
1718,0.0125,1960,11,17
1719,0.0125,1960,11,18
1720,0.0125,1960,11,21
1721,0.0125,1960,11,22
1722,0.0125,1960,11,23
1723,0.0125,1960,11,24
1724,0.0125,1960,11,25
1725,0.0125,1960,11,28
1726,0.0125,1960,11,29
1727,0.0125,1960,11,30
1728,0.0125,1960,12,1
1729,0.0125,1960,12,2
1730,0.0125,1960,12,5
1731,0.0125,1960,12,6
1732,0.0125,1960,12,7
1733,0.0125,1960,12,8
1734,0.0125,1960,12,9
1735,0.0125,1960,12,12
1736,0.0125,1960,12,13
1737,0.0125,1960,12,14
1738,0.0125,1960,12,15
1739,0.0125,1960,12,16
1740,0.0125,1960,12,19
1741,0.0125,1960,12,20
1742,0.0125,1960,12,21
1743,0.0125,1960,12,22
1744,0.0125,1960,12,23
1745,0.0125,1960,12,26
1746,0.0125,1960,12,27
1747,0.0125,1960,12,28
1748,0.0125,1960,12,29
1749,0.0125,1960,12,30
1750,0.0125,1961,1,2
1751,0.0125,1961,1,3
1752,0.0125,1961,1,4
1753,0.0125,1961,1,5
1754,0.0125,1961,1,6
1755,0.0125,1961,1,9
1756,0.0125,1961,1,10
1757,0.0125,1961,1,11
1758,0.0125,1961,1,12
1759,0.0125,1961,1,13
1760,0.0125,1961,1,16
1761,0.0125,1961,1,17
1762,0.0125,1961,1,18
1763,0.0125,1961,1,19
1764,0.0125,1961,1,20
1765,0.0125,1961,1,23
1766,0.0125,1961,1,24
1767,0.0125,1961,1,25
1768,0.0125,1961,1,26
1769,0.0125,1961,1,27
1770,0.0125,1961,1,30
1771,0.0125,1961,1,31
1772,0.0125,1961,2,1
1773,0.0125,1961,2,2
1774,0.0125,1961,2,3
1775,0.0125,1961,2,6
1776,0.0125,1961,2,7
1777,0.0125,1961,2,8
1778,0.0125,1961,2,9
1779,0.0125,1961,2,10
1780,0.0125,1961,2,13
1781,0.0125,1961,2,14
1782,0.0125,1961,2,15
1783,0.0125,1961,2,16
1784,0.0125,1961,2,17
1785,0.0125,1961,2,20
1786,0.0125,1961,2,21
1787,0.0125,1961,2,22
1788,0.0125,1961,2,23
1789,0.0125,1961,2,24
1790,0.0125,1961,2,27
1791,0.0125,1961,2,28
1792,0.0125,1961,3,1
1793,0.0125,1961,3,2
1794,0.0125,1961,3,3
1795,0.0125,1961,3,6
1796,0.0125,1961,3,7
1797,0.0125,1961,3,8
1798,0.0125,1961,3,9
1799,0.0125,1961,3,10
1800,0.0125,1961,3,13
1801,0.0125,1961,3,14
1802,0.0125,1961,3,15
1803,0.0125,1961,3,16
1804,0.0125,1961,3,17
1805,0.0125,1961,3,20
1806,0.0125,1961,3,21
1807,0.0125,1961,3,22
1808,0.0125,1961,3,23
1809,0.0125,1961,3,24
1810,0.0125,1961,3,27
1811,0.0125,1961,3,28
1812,0.0125,1961,3,29
1813,0.0125,1961,3,30
1814,0.0125,1961,3,31
1815,0.0125,1961,4,3
1816,0.0125,1961,4,4
1817,0.0125,1961,4,5
1818,0.0125,1961,4,6
1819,0.0125,1961,4,7
1820,0.0125,1961,4,10
1821,0.0125,1961,4,11
1822,0.0125,1961,4,12
1823,0.0125,1961,4,13
1824,0.0125,1961,4,14
1825,0.0125,1961,4,17
1826,0.0125,1961,4,18
1827,0.0125,1961,4,19
1828,0.0125,1961,4,20
1829,0.0125,1961,4,21
1830,0.0125,1961,4,24
1831,0.0125,1961,4,25
1832,0.0125,1961,4,26
1833,0.0125,1961,4,27
1834,0.0125,1961,4,28
1835,0.0125,1961,5,1
1836,0.0125,1961,5,2
1837,0.0125,1961,5,3
1838,0.0125,1961,5,4
1839,0.0125,1961,5,5
1840,0.0125,1961,5,8
1841,0.0125,1961,5,9
1842,0.0125,1961,5,10
1843,0.0125,1961,5,11
1844,0.0125,1961,5,12
1845,0.0125,1961,5,15
1846,0.0125,1961,5,16
1847,0.0125,1961,5,17
1848,0.0125,1961,5,18
1849,0.0125,1961,5,19
1850,0.0125,1961,5,22
1851,0.0125,1961,5,23
1852,0.0125,1961,5,24
1853,0.0125,1961,5,25
1854,0.0125,1961,5,26
1855,0.0125,1961,5,29
1856,0.0125,1961,5,30
1857,0.0125,1961,5,31
1858,0.0125,1961,6,1
1859,0.0125,1961,6,2
1860,0.0125,1961,6,5
1861,0.0125,1961,6,6
1862,0.0125,1961,6,7
1863,0.0125,1961,6,8
1864,0.0125,1961,6,9
1865,0.0125,1961,6,12
1866,0.0125,1961,6,13
1867,0.0125,1961,6,14
1868,0.0125,1961,6,15
1869,0.0125,1961,6,16
1870,0.0125,1961,6,19
1871,0.0125,1961,6,20
1872,0.0125,1961,6,21
1873,0.0125,1961,6,22
1874,0.0125,1961,6,23
1875,0.0125,1961,6,26
1876,0.0125,1961,6,27
1877,0.0125,1961,6,28
1878,0.0125,1961,6,29
1879,0.0125,1961,6,30
1880,0.0125,1961,7,3
1881,0.0125,1961,7,4
1882,0.0125,1961,7,5
1883,0.0125,1961,7,6
1884,0.0125,1961,7,7
1885,0.0125,1961,7,10
1886,0.0125,1961,7,11
1887,0.0125,1961,7,12
1888,0.0125,1961,7,13
1889,0.0125,1961,7,14
1890,0.0125,1961,7,17
1891,0.0125,1961,7,18
1892,0.0125,1961,7,19
1893,0.0125,1961,7,20
1894,0.0125,1961,7,21
1895,0.0125,1961,7,24
1896,0.0125,1961,7,25
1897,0.0125,1961,7,26
1898,0.0125,1961,7,27
1899,0.0125,1961,7,28
1900,0.0125,1961,7,31
1901,0.0125,1961,8,1
1902,0.0125,1961,8,2
1903,0.0125,1961,8,3
1904,0.0125,1961,8,4
1905,0.0125,1961,8,7
1906,0.0125,1961,8,8
1907,0.0125,1961,8,9
1908,0.0125,1961,8,10
1909,0.0125,1961,8,11
1910,0.0125,1961,8,14
1911,0.0125,1961,8,15
1912,0.0125,1961,8,16
1913,0.0125,1961,8,17
1914,0.0125,1961,8,18
1915,0.0125,1961,8,21
1916,0.0125,1961,8,22
1917,0.0125,1961,8,23
1918,0.0125,1961,8,24
1919,0.0125,1961,8,25
1920,0.0125,1961,8,28
1921,0.0125,1961,8,29
1922,0.0125,1961,8,30
1923,0.0125,1961,8,31
1924,0.0125,1961,9,1
1925,0.0125,1961,9,4
1926,0.0125,1961,9,5
1927,0.0125,1961,9,6
1928,0.0125,1961,9,7
1929,0.0125,1961,9,8
