,DJIA,Fecha,Year,Month,Day
1136,10247.59,2004-07-13,2004,7,13
1137,10208.8,2004-07-14,2004,7,14
1138,10163.16,2004-07-15,2004,7,15
1139,10139.78,2004-07-16,2004,7,16
1140,10094.06,2004-07-19,2004,7,19
1141,10149.07,2004-07-20,2004,7,20
1142,10046.13,2004-07-21,2004,7,21
1143,10050.33,2004-07-22,2004,7,22
1144,9962.22,2004-07-23,2004,7,23
1145,9961.92,2004-07-26,2004,7,26
1146,10085.14,2004-07-27,2004,7,27
1147,10117.07,2004-07-28,2004,7,28
1148,10129.24,2004-07-29,2004,7,29
1149,10139.71,2004-07-30,2004,7,30
1150,10179.16,2004-08-02,2004,8,2
1151,10120.24,2004-08-03,2004,8,3
1152,10126.51,2004-08-04,2004,8,4
1153,9963.03,2004-08-05,2004,8,5
1154,9815.33,2004-08-06,2004,8,6
1155,9814.66,2004-08-09,2004,8,9
1156,9947.67,2004-08-10,2004,8,10
1157,9938.32,2004-08-11,2004,8,11
1158,9814.59,2004-08-12,2004,8,12
1159,9825.35,2004-08-13,2004,8,13
1160,9954.55,2004-08-16,2004,8,16
1161,9972.83,2004-08-17,2004,8,17
1162,10083.15,2004-08-18,2004,8,18
1163,10040.82,2004-08-19,2004,8,19
1164,10110.14,2004-08-20,2004,8,20
1165,10073.05,2004-08-23,2004,8,23
1166,10098.63,2004-08-24,2004,8,24
1167,10181.74,2004-08-25,2004,8,25
1168,10173.41,2004-08-26,2004,8,26
1169,10195.01,2004-08-27,2004,8,27
1170,10122.52,2004-08-30,2004,8,30
1171,10173.92,2004-08-31,2004,8,31
1172,10168.46,2004-09-01,2004,9,1
1173,10290.28,2004-09-02,2004,9,2
1174,10260.2,2004-09-03,2004,9,3
1175,10342.79,2004-09-07,2004,9,7
1176,10313.36,2004-09-08,2004,9,8
1177,10289.1,2004-09-09,2004,9,9
1178,10313.07,2004-09-10,2004,9,10
1179,10314.76,2004-09-13,2004,9,13
1180,10318.16,2004-09-14,2004,9,14
1181,10231.36,2004-09-15,2004,9,15
1182,10244.49,2004-09-16,2004,9,16
1183,10284.46,2004-09-17,2004,9,17
1184,10204.89,2004-09-20,2004,9,20
1185,10244.93,2004-09-21,2004,9,21
1186,10109.18,2004-09-22,2004,9,22
1187,10038.9,2004-09-23,2004,9,23
1188,10047.24,2004-09-24,2004,9,24
1189,9988.54,2004-09-27,2004,9,27
1190,10077.4,2004-09-28,2004,9,28
1191,10136.24,2004-09-29,2004,9,29
1192,10080.27,2004-09-30,2004,9,30
1193,10192.65,2004-10-01,2004,10,1
1194,10216.54,2004-10-04,2004,10,4
1195,10177.68,2004-10-05,2004,10,5
1196,10239.92,2004-10-06,2004,10,6
1197,10125.4,2004-10-07,2004,10,7
1198,10055.2,2004-10-08,2004,10,8
1199,10081.97,2004-10-11,2004,10,11
1200,10077.18,2004-10-12,2004,10,12
1201,10002.33,2004-10-13,2004,10,13
1202,9894.45,2004-10-14,2004,10,14
1203,9933.38,2004-10-15,2004,10,15
1204,9956.32,2004-10-18,2004,10,18
1205,9897.62,2004-10-19,2004,10,19
1206,9886.93,2004-10-20,2004,10,20
1207,9865.76,2004-10-21,2004,10,21
1208,9757.81,2004-10-22,2004,10,22
1209,9749.99,2004-10-25,2004,10,25
1210,9888.48,2004-10-26,2004,10,26
1211,10002.03,2004-10-27,2004,10,27
1212,10004.54,2004-10-28,2004,10,28
1213,10027.47,2004-10-29,2004,10,29
1214,10054.39,2004-11-01,2004,11,1
1215,10035.73,2004-11-02,2004,11,2
1216,10137.05,2004-11-03,2004,11,3
1217,10314.76,2004-11-04,2004,11,4
1218,10378.54,2004-11-05,2004,11,5
1219,10391.31,2004-11-08,2004,11,8
1220,10386.37,2004-11-09,2004,11,9
1221,10385.48,2004-11-10,2004,11,10
1222,10469.84,2004-11-11,2004,11,11
1223,10539.01,2004-11-12,2004,11,12
1224,10550.24,2004-11-15,2004,11,15
1225,10487.65,2004-11-16,2004,11,16
1226,10549.57,2004-11-17,2004,11,17
1227,10572.55,2004-11-18,2004,11,18
1228,10456.91,2004-11-19,2004,11,19
1229,10489.72,2004-11-22,2004,11,22
1230,10492.6,2004-11-23,2004,11,23
1231,10520.31,2004-11-24,2004,11,24
1232,10522.23,2004-11-26,2004,11,26
1233,10475.9,2004-11-29,2004,11,29
1234,10428.02,2004-11-30,2004,11,30
1235,10590.22,2004-12-01,2004,12,1
1236,10585.12,2004-12-02,2004,12,2
1237,10592.21,2004-12-03,2004,12,3
1238,10547.06,2004-12-06,2004,12,6
1239,10440.58,2004-12-07,2004,12,7
1240,10494.23,2004-12-08,2004,12,8
1241,10552.82,2004-12-09,2004,12,9
1242,10543.22,2004-12-10,2004,12,10
1243,10638.32,2004-12-13,2004,12,13
1244,10676.45,2004-12-14,2004,12,14
1245,10691.45,2004-12-15,2004,12,15
1246,10705.64,2004-12-16,2004,12,16
1247,10649.92,2004-12-17,2004,12,17
1248,10661.66,2004-12-20,2004,12,20
1249,10759.43,2004-12-21,2004,12,21
1250,10815.89,2004-12-22,2004,12,22
1251,10827.12,2004-12-23,2004,12,23
1252,10776.13,2004-12-27,2004,12,27
1253,10854.54,2004-12-28,2004,12,28
1254,10829.19,2004-12-29,2004,12,29
1255,10800.3,2004-12-30,2004,12,30
1256,10783.01,2004-12-31,2004,12,31
1257,10729.43,2005-01-03,2005,1,3
1258,10630.78,2005-01-04,2005,1,4
1259,10597.83,2005-01-05,2005,1,5
1260,10622.88,2005-01-06,2005,1,6
1261,10603.96,2005-01-07,2005,1,7
1262,10621.03,2005-01-10,2005,1,10
1263,10556.22,2005-01-11,2005,1,11
1264,10617.78,2005-01-12,2005,1,12
1265,10505.83,2005-01-13,2005,1,13
1266,10558.0,2005-01-14,2005,1,14
1267,10628.79,2005-01-18,2005,1,18
1268,10539.97,2005-01-19,2005,1,19
1269,10471.47,2005-01-20,2005,1,20
1270,10392.99,2005-01-21,2005,1,21
1271,10368.61,2005-01-24,2005,1,24
1272,10461.56,2005-01-25,2005,1,25
1273,10498.59,2005-01-26,2005,1,26
1274,10467.4,2005-01-27,2005,1,27
1275,10420.2,2005-01-28,2005,1,28
1276,10489.94,2005-01-31,2005,1,31
1277,10551.94,2005-02-01,2005,2,1
1278,10596.79,2005-02-02,2005,2,2
1279,10593.1,2005-02-03,2005,2,3
1280,10716.13,2005-02-04,2005,2,4
1281,10715.76,2005-02-07,2005,2,7
1282,10724.63,2005-02-08,2005,2,8
1283,10664.11,2005-02-09,2005,2,9
1284,10749.61,2005-02-10,2005,2,10
1285,10796.01,2005-02-11,2005,2,11
1286,10791.13,2005-02-14,2005,2,14
1287,10837.32,2005-02-15,2005,2,15
1288,10834.88,2005-02-16,2005,2,16
1289,10754.26,2005-02-17,2005,2,17
1290,10785.22,2005-02-18,2005,2,18
1291,10611.2,2005-02-22,2005,2,22
1292,10673.79,2005-02-23,2005,2,23
1293,10748.79,2005-02-24,2005,2,24
1294,10841.6,2005-02-25,2005,2,25
1295,10766.23,2005-02-28,2005,2,28
1296,10830.0,2005-03-01,2005,3,1
1297,10811.97,2005-03-02,2005,3,2
1298,10833.03,2005-03-03,2005,3,3
1299,10940.55,2005-03-04,2005,3,4
1300,10936.86,2005-03-07,2005,3,7
1301,10912.62,2005-03-08,2005,3,8
1302,10805.62,2005-03-09,2005,3,9
1303,10851.51,2005-03-10,2005,3,10
1304,10774.36,2005-03-11,2005,3,11
1305,10804.51,2005-03-14,2005,3,14
1306,10745.1,2005-03-15,2005,3,15
1307,10633.07,2005-03-16,2005,3,16
1308,10626.35,2005-03-17,2005,3,17
1309,10629.67,2005-03-18,2005,3,18
1310,10565.29,2005-03-21,2005,3,21
1311,10470.51,2005-03-22,2005,3,22
1312,10456.02,2005-03-23,2005,3,23
1313,10442.87,2005-03-24,2005,3,24
1314,10485.65,2005-03-28,2005,3,28
1315,10405.7,2005-03-29,2005,3,29
1316,10540.93,2005-03-30,2005,3,30
1317,10503.76,2005-03-31,2005,3,31
1318,10404.3,2005-04-01,2005,4,1
1319,10421.14,2005-04-04,2005,4,4
1320,10458.46,2005-04-05,2005,4,5
1321,10486.02,2005-04-06,2005,4,6
1322,10546.32,2005-04-07,2005,4,7
1323,10461.34,2005-04-08,2005,4,8
1324,10448.56,2005-04-11,2005,4,11
1325,10507.97,2005-04-12,2005,4,12
1326,10403.93,2005-04-13,2005,4,13
1327,10278.75,2005-04-14,2005,4,14
1328,10087.51,2005-04-15,2005,4,15
1329,10071.25,2005-04-18,2005,4,18
1330,10127.41,2005-04-19,2005,4,19
1331,10012.36,2005-04-20,2005,4,20
1332,10218.6,2005-04-21,2005,4,21
1333,10157.71,2005-04-22,2005,4,22
1334,10242.47,2005-04-25,2005,4,25
1335,10151.13,2005-04-26,2005,4,26
1336,10198.8,2005-04-27,2005,4,27
1337,10070.37,2005-04-28,2005,4,28
1338,10192.51,2005-04-29,2005,4,29
